source_file,sub_question,search_query,video_id,video_title,channel,video_published_at,video_view_count,video_like_count,comment_author,comment_text,comment_published_at,comment_like_count,video_url,comment_text_clean,word_count,language,tokens,tokens_joined,neg,neu,pos,compound,sentiment,dominant_topic,topic_probability
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@noblepumpmon,Don't call that poser an artist,2026-05-01T03:17:39Z,1,https://www.youtube.com/watch?v=7O5fzSO23Hk,Don't call that poser an artist,6,en,"['call', 'poser', 'artist']",call poser artist,0.0,1.0,0.0,0.0,Neutral,1,0.7777168998607139
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@Nothidinginbasement,We need a 2 in one with amity and luz,2026-04-30T21:04:06Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,We need a 2 in one with amity and luz,10,en,"['amity', 'luz']",amity luz,0.0,1.0,0.0,0.0,Neutral,1,0.3333333333333333
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@crimsonflame244,I did a research paper on ai and used this as an anecdote I hate ai sm,2026-04-30T01:06:33Z,1,https://www.youtube.com/watch?v=7O5fzSO23Hk,I did a research paper on ai and used this as an anecdote I hate ai sm,17,en,"['research', 'paper', 'used', 'anecdote', 'hate', 'sm']",research paper used anecdote hate sm,0.222,0.778,0.0,-0.5719,Negative,2,0.6697344369785733
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@abdullahsohail7029,Is this an advertisement for the Ai artist? Cuz it seems like the one he presented is way better than the art of all the people hating on him. Consumers don't care how digital art is created. Most of the smart artists working in big companies are using Ai to increase efficiency and productivity.,2026-04-29T17:22:44Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,Is this an advertisement for the Ai artist? Cuz it seems like the one he presented is way better than the art of all the people hating on him. Consumers don't care how digital art is created. Most of the smart artists working in big companies are using Ai to increase efficiency and productivity.,54,en,"['advertisement', 'artist', 'cuz', 'seems', 'presented', 'hating', 'consumers', 'care', 'digital', 'created', 'smart', 'artists', 'working', 'big', 'companies', 'increase', 'efficiency', 'productivity']",advertisement artist cuz seems presented hating consumers care digital created smart artists working big companies increase efficiency productivity,0.088,0.686,0.226,0.8039,Positive,2,0.4746134242810708
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@Q...........-,Huge news for the unemployed,2026-04-29T16:42:45Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,Huge news for the unemployed,5,en,"['huge', 'news', 'unemployed']",huge news unemployed,0.0,0.635,0.365,0.3182,Positive,2,0.7775284145642523
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@Greekzeus_cz,"Damn, his art was so good it inspired others to copy it😂",2026-04-29T15:48:05Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,"Damn, his art was so good it inspired others to copy it😂",12,en,"['damn', 'inspired', 'others', 'copy']",damn inspired others copy,0.143,0.476,0.381,0.671,Positive,1,0.47863882330836466
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@juuettäjoo,Humans are jealous of ai being better than them,2026-04-29T15:20:49Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,Humans are jealous of ai being better than them,9,en,"['humans', 'jealous']",humans jealous,0.233,0.543,0.225,-0.0258,Neutral,3,0.44559435014647736
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@surtvalheim,This AI artist has created an entirely new genre. 😁,2026-04-29T11:22:26Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,This AI artist has created an entirely new genre. 😁,10,en,"['artist', 'created', 'entirely', 'new', 'genre']",artist created entirely new genre,0.0,0.8,0.2,0.25,Positive,1,0.8665646496654366
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@TheFoxtabulousVixie,"I remember this trend, good times…",2026-04-29T08:02:05Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,"I remember this trend, good times…",6,en,"['remember', 'trend', 'times']",remember trend times,0.0,0.58,0.42,0.4404,Positive,1,0.8332008848290379
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@NEXETHH,"all of this pieces look so good... actually all beginer works. wondering why the one who scream the most are the people with least skill. dont get me wrong: i like they doin art, but if you are anoyed by ai get better and secure your image. you say he gets destroyed but in reality you give him free advertisement. x)",2026-04-29T07:35:40Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,"all of this pieces look so good... actually all beginer works. wondering why the one who scream the most are the people with least skill. dont get me wrong: i like they doin art, but if you are anoyed by ai get better and secure your image. you say he gets destroyed but in reality you give him free advertisement. x)",61,en,"['pieces', 'beginer', 'works', 'wondering', 'least', 'skill', 'wrong', 'doin', 'anoyed', 'secure', 'image', 'gets', 'destroyed', 'reality', 'give', 'free', 'advertisement']",pieces beginer works wondering least skill wrong doin anoyed secure image gets destroyed reality give free advertisement,0.083,0.715,0.202,0.8306,Positive,1,0.5938643009473267
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@LionelSantagostino,Destroyed while he created a trend... Cope 😂😂😂😂 AI art is the future 🎉,2026-04-28T20:37:35Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,Destroyed while he created a trend... Cope 😂😂😂😂 AI art is the future 🎉,14,en,"['destroyed', 'created', 'trend', 'cope', 'future']",destroyed created trend cope future,0.211,0.658,0.132,-0.296,Negative,1,0.8295113006878089
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@TheJadedJames,Using AI text to image prompts and calling yourself an artist is sort of like calling yourself a chef because you ordered a custom sandwich from Subway,2026-04-28T19:17:59Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,Using AI text to image prompts and calling yourself an artist is sort of like calling yourself a chef because you ordered a custom sandwich from Subway,27,en,"['text', 'image', 'prompts', 'calling', 'artist', 'sort', 'calling', 'chef', 'ordered', 'custom', 'sandwich', 'subway']",text image prompts calling artist sort calling chef ordered custom sandwich subway,0.0,0.916,0.084,0.2975,Positive,1,0.9012580232342854
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@vladimir_peace,"I used to work as an illustrator and concept artist several years ago. But even back then people used 3d, lots of images as 'reference', ready to use textures or brush textures. Currently, I'm working in development and many developers use AI to increase efficiency. So what's the issue when an artist is using it? It's a tool. Just as Photoshop or Krita are tools, or a pan or a brush.",2026-04-28T01:44:30Z,1,https://www.youtube.com/watch?v=7O5fzSO23Hk,"I used to work as an illustrator and concept artist several years ago. But even back then people used 3d, lots of images as 'reference', ready to use textures or brush textures. Currently, I'm working in development and many developers use AI to increase efficiency. So what's the issue when an artist is using it? It's a tool. Just as Photoshop or Krita are tools, or a pan or a brush.",71,en,"['used', 'work', 'illustrator', 'concept', 'artist', 'several', 'ago', 'back', 'used', 'lots', 'images', 'reference', 'ready', 'textures', 'brush', 'textures', 'currently', 'working', 'development', 'developers', 'increase', 'efficiency', 'issue', 'artist', 'tool', 'photoshop', 'krita', 'tools', 'pan', 'brush']",used work illustrator concept artist several ago back used lots images reference ready textures brush textures currently working development developers increase efficiency issue artist tool photoshop krita tools pan brush,0.0,0.871,0.129,0.8573,Positive,1,0.8867029094626134
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@Katsuragi303,"Hooray for gatekeeping I guess?  Personally, I can't wait for the day humans don't run anything anymore. I dunno if you noticed, but they're kind of assholes....",2026-04-27T13:32:31Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,"Hooray for gatekeeping I guess? Personally, I can't wait for the day humans don't run anything anymore. I dunno if you noticed, but they're kind of assholes....",27,en,"['hooray', 'gatekeeping', 'guess', 'personally', 'wait', 'day', 'humans', 'anything', 'anymore', 'dunno', 'noticed', 'kind', 'assholes']",hooray gatekeeping guess personally wait day humans anything anymore dunno noticed kind assholes,0.0,0.915,0.085,0.2846,Positive,3,0.6025407416194793
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@YesmenPromen,", i dont give the slightest fuck about this",2026-04-27T12:45:04Z,5,https://www.youtube.com/watch?v=7O5fzSO23Hk,", i dont give the slightest fuck about this",9,en,"['give', 'slightest', 'fuck']",give slightest fuck,0.368,0.632,0.0,-0.5423,Negative,1,0.44486311072334844
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@bobblehat6603,There was the same reaction when photography first became commercially available.,2026-04-27T03:49:52Z,1,https://www.youtube.com/watch?v=7O5fzSO23Hk,There was the same reaction when photography first became commercially available.,11,en,"['reaction', 'photography', 'became', 'commercially', 'available']",reaction photography became commercially available,0.0,1.0,0.0,0.0,Neutral,3,0.6662908569983214
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@Perplly47,There's no such thing as an AI artist.,2026-04-27T02:23:53Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,There's no such thing as an AI artist.,8,en,['artist'],artist,0.239,0.761,0.0,-0.296,Negative,1,0.6666119866939781
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@Booger_Eater67,OWL HOUSE MENTIONED,2026-04-27T01:29:44Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,OWL HOUSE MENTIONED,3,en,"['owl', 'house', 'mentioned']",owl house mentioned,0.0,1.0,0.0,0.0,Neutral,2,0.6659522976795084
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@user-rh5mx4qc2k,Original artist got stolen thier art. And got suspicious by ppl. Bc lazy ass AI freeloader like to use thos artist's creation.,2026-04-26T12:25:21Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,Original artist got stolen thier art. And got suspicious by ppl. Bc lazy ass AI freeloader like to use thos artist's creation.,22,en,"['original', 'artist', 'stolen', 'thier', 'suspicious', 'ppl', 'bc', 'lazy', 'ass', 'freeloader', 'thos', 'artist', 'creation']",original artist stolen thier suspicious ppl bc lazy ass freeloader thos artist creation,0.391,0.408,0.201,-0.7579,Negative,3,0.5039855842664402
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@Ostnizdasht206,How does typing a prompt make you an artist?,2026-04-26T00:22:32Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,How does typing a prompt make you an artist?,9,en,"['typing', 'prompt', 'artist']",typing prompt artist,0.0,1.0,0.0,0.0,Neutral,1,0.777730284293992
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@scarletweb2106,That is so horrifying,2026-04-25T22:28:02Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,That is so horrifying,4,en,['horrifying'],horrifying,0.612,0.388,0.0,-0.6948,Negative,1,0.3333333333333333
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@Your_Favourite_Riinu,As they say: if you love ai so much then prompt yourself a life.(If you get the ref ily),2026-04-25T20:41:24Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,As they say: if you love ai so much then prompt yourself a life.(If you get the ref ily),19,en,"['love', 'prompt', 'life', 'ref', 'ily']",love prompt life ref ily,0.0,0.802,0.198,0.6369,Positive,1,0.81373556753734
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@trinketsixpence,"Only, that is not AI art. It’s just flat out stolen from a real artist. The original artist has a whole line of these girl and animal paintings that were out years before AI. The artist is not an English speaker, but their pieces have been passed around image boards for ages.",2026-04-25T09:13:44Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,"Only, that is not AI art. It’s just flat out stolen from a real artist. The original artist has a whole line of these girl and animal paintings that were out years before AI. The artist is not an English speaker, but their pieces have been passed around image boards for ages.",52,en,"['flat', 'stolen', 'real', 'artist', 'original', 'artist', 'whole', 'line', 'girl', 'animal', 'paintings', 'artist', 'english', 'speaker', 'pieces', 'passed', 'around', 'image', 'boards', 'ages']",flat stolen real artist original artist whole line girl animal paintings artist english speaker pieces passed around image boards ages,0.041,0.928,0.032,-0.1154,Negative,1,0.7871928948831713
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@Sasquatch5282,Telling an AI to crap out slop will never be art,2026-04-24T23:53:18Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,Telling an AI to crap out slop will never be art,11,en,"['telling', 'crap', 'slop']",telling crap slop,0.206,0.794,0.0,-0.3818,Negative,3,0.5833685737907564
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@mr_space_toast,"I’m hoping AI becomes a style or prompt machine more than a statue of David artists weep their contempt against.  Competition is a muse, and AI a glorious loser.",2026-04-23T21:50:50Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,"I’m hoping AI becomes a style or prompt machine more than a statue of David artists weep their contempt against. Competition is a muse, and AI a glorious loser.",29,en,"['hoping', 'becomes', 'style', 'prompt', 'machine', 'statue', 'david', 'artists', 'weep', 'contempt', 'competition', 'muse', 'glorious', 'loser']",hoping becomes style prompt machine statue david artists weep contempt competition muse glorious loser,0.288,0.528,0.185,-0.5994,Negative,1,0.7217002318262434
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@cmh10021,"No One: Artists: HE GOT FUCKING OWNED AND RATIOED ON TWITTER Corporations: Makes trillions of dollars  You see the problem? Need to mobilize against these things, not fucking ratio people on Twitter. Otherwise you are at your own fault for having them replace you.",2026-04-23T05:35:00Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,"No One: Artists: HE GOT FUCKING OWNED AND RATIOED ON TWITTER Corporations: Makes trillions of dollars You see the problem? Need to mobilize against these things, not fucking ratio people on Twitter. Otherwise you are at your own fault for having them replace you.",44,en,"['artists', 'fucking', 'owned', 'ratioed', 'twitter', 'corporations', 'makes', 'trillions', 'dollars', 'problem', 'mobilize', 'fucking', 'ratio', 'twitter', 'otherwise', 'fault', 'replace']",artists fucking owned ratioed twitter corporations makes trillions dollars problem mobilize fucking ratio twitter otherwise fault replace,0.156,0.844,0.0,-0.765,Negative,2,0.7352823748557142
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@johnnycash760,Lets Support real artists! 🎨 ✊🏽,2026-04-22T08:26:27Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,Lets Support real artists! 🎨 ✊🏽,6,en,"['lets', 'support', 'real', 'artists']",lets support real artists,0.0,0.572,0.428,0.4574,Positive,3,0.8623728655577394
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@serpentgaming23,AiArtist is the new future deal with it XD,2026-04-22T06:41:35Z,1,https://www.youtube.com/watch?v=7O5fzSO23Hk,AiArtist is the new future deal with it XD,9,en,"['aiartist', 'new', 'future', 'deal', 'xd']",aiartist new future deal xd,0.0,0.638,0.362,0.6739,Positive,1,0.8295027057860836
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@mapelianbutton4954,Sometimes spite is the best motivator,2026-04-21T22:50:30Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,Sometimes spite is the best motivator,6,en,"['sometimes', 'spite', 'best', 'motivator']",sometimes spite best motivator,0.293,0.345,0.362,0.2023,Positive,3,0.44471807833650834
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@WebbyzVR,"Im sorry, but the Pomni and Jax is just 🔥",2026-04-21T02:01:37Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,"Im sorry, but the Pomni and Jax is just 🔥",10,en,"['sorry', 'pomni', 'jax']",sorry pomni jax,0.126,0.874,0.0,-0.0387,Neutral,1,0.6664401135373785
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@darthwicket,What the hell are you,2026-04-20T23:15:39Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,What the hell are you,5,en,['hell'],hell,0.535,0.465,0.0,-0.6808,Negative,3,0.6660362128073941
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@Da.BrickWall,Calling yourself an ai artist is like calling yourself a chef after u ordered takeaway,2026-04-20T21:39:30Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,Calling yourself an ai artist is like calling yourself a chef after u ordered takeaway,15,en,"['calling', 'artist', 'calling', 'chef', 'ordered', 'takeaway']",calling artist calling chef ordered takeaway,0.0,0.828,0.172,0.3612,Positive,1,0.8196563743486983
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@bobosstroll9798,"As much as I disagree with AI art I promise you the seller doesn't care, he's risking nothing selling AI images and is most likely trying to make this an easy side hustle. I'm willing to bet he 3D printers other people's stuff and sells that too.",2026-04-20T21:02:21Z,1,https://www.youtube.com/watch?v=7O5fzSO23Hk,"As much as I disagree with AI art I promise you the seller doesn't care, he's risking nothing selling AI images and is most likely trying to make this an easy side hustle. I'm willing to bet he 3D printers other people's stuff and sells that too.",47,en,"['disagree', 'promise', 'seller', 'care', 'risking', 'nothing', 'selling', 'images', 'likely', 'trying', 'easy', 'side', 'hustle', 'willing', 'bet', 'printers', 'stuff', 'sells']",disagree promise seller care risking nothing selling images likely trying easy side hustle willing bet printers stuff sells,0.1,0.764,0.137,0.2344,Positive,2,0.5746317562796435
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@DeadPixel_Bmo,cool video what are you?,2026-04-20T14:36:40Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,cool video what are you?,5,en,['cool'],cool,0.0,0.635,0.365,0.3182,Positive,3,0.6653089229957305
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@supersethgamer2358,The owl house fandom is my people,2026-04-20T11:29:16Z,0,https://www.youtube.com/watch?v=7O5fzSO23Hk,The owl house fandom is my people,7,en,"['owl', 'house', 'fandom']",owl house fandom,0.0,1.0,0.0,0.0,Neutral,2,0.6659522976795084
ai_art_vs_human_art_Q3.json,Q3,ai art vs human art,7O5fzSO23Hk,This AI Artist is Getting Destroyed by the Internet! #artist #animation #noai #humanartist,Sold,2024-07-10T17:50:42Z,13856821,980009,@evilnoey4873,"So you did what the guy did to the little girl, but in reverse. Becoming what you hate much?",2026-04-20T11:13:16Z,1,https://www.youtube.com/watch?v=7O5fzSO23Hk,"So you did what the guy did to the little girl, but in reverse. Becoming what you hate much?",19,en,"['guy', 'little', 'girl', 'reverse', 'becoming', 'hate']",guy little girl reverse becoming hate,0.219,0.781,0.0,-0.7227,Negative,2,0.5584668968806705
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,qbY-NyIAHGo,Modern Art vs Real Art 🤯,ADMVENOM,2025-01-17T17:49:33Z,55193155,1765462,@HughJackmanisWolverine,The second one is actually really cool and its expressive,2026-05-01T02:42:43Z,0,https://www.youtube.com/watch?v=qbY-NyIAHGo,The second one is actually really cool and its expressive,10,en,"['second', 'cool', 'expressive']",second cool expressive,0.0,0.776,0.224,0.3804,Positive,3,0.7773245194754244
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,qbY-NyIAHGo,Modern Art vs Real Art 🤯,ADMVENOM,2025-01-17T17:49:33Z,55193155,1765462,@dartodandani,"People say art is a meaning, I answered art not philosophy😂",2026-04-25T04:49:42Z,1,https://www.youtube.com/watch?v=qbY-NyIAHGo,"People say art is a meaning, I answered art not philosophy😂",11,en,"['meaning', 'answered', 'philosophy']",meaning answered philosophy,0.0,1.0,0.0,0.0,Neutral,1,0.6664721985366602
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,qbY-NyIAHGo,Modern Art vs Real Art 🤯,ADMVENOM,2025-01-17T17:49:33Z,55193155,1765462,@StefanTate-w9c,This triggers my anxiety idk why😭💀,2026-04-14T17:28:19Z,0,https://www.youtube.com/watch?v=qbY-NyIAHGo,This triggers my anxiety idk why😭💀,6,en,"['triggers', 'anxiety', 'idk']",triggers anxiety idk,0.437,0.563,0.0,-0.2732,Negative,3,0.6112352403267086
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,qbY-NyIAHGo,Modern Art vs Real Art 🤯,ADMVENOM,2025-01-17T17:49:33Z,55193155,1765462,@larayaglsd,More effort than ai could ever have,2026-03-27T22:14:37Z,1,https://www.youtube.com/watch?v=qbY-NyIAHGo,More effort than ai could ever have,7,en,"['effort', 'ever']",effort ever,0.0,1.0,0.0,0.0,Neutral,3,0.7776783066701966
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,qbY-NyIAHGo,Modern Art vs Real Art 🤯,ADMVENOM,2025-01-17T17:49:33Z,55193155,1765462,@DaEditorious,the wind is strong today,2026-03-26T19:10:21Z,0,https://www.youtube.com/watch?v=qbY-NyIAHGo,the wind is strong today,5,en,"['wind', 'strong', 'today']",wind strong today,0.0,0.548,0.452,0.5106,Positive,2,0.4918115333898608
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,qbY-NyIAHGo,Modern Art vs Real Art 🤯,ADMVENOM,2025-01-17T17:49:33Z,55193155,1765462,@PocketNutella,Oh yea if you look at the top right in buckets there’s a bike where the seat and handlebars are swapped out,2026-02-19T07:15:52Z,1,https://www.youtube.com/watch?v=qbY-NyIAHGo,Oh yea if you look at the top right in buckets there’s a bike where the seat and handlebars are swapped out,22,en,"['oh', 'yea', 'top', 'buckets', 'bike', 'seat', 'handlebars', 'swapped']",oh yea top buckets bike seat handlebars swapped,0.0,0.917,0.083,0.2023,Positive,3,0.4446805963841819
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,qbY-NyIAHGo,Modern Art vs Real Art 🤯,ADMVENOM,2025-01-17T17:49:33Z,55193155,1765462,@DrDarkMatter,“Modern art” Also my reaction the second one: Like hell I could even make that,2026-01-23T19:00:39Z,0,https://www.youtube.com/watch?v=qbY-NyIAHGo,“Modern art” Also my reaction the second one: Like hell I could even make that,15,en,"['modern', 'reaction', 'second', 'hell']",modern reaction second hell,0.241,0.628,0.131,-0.4767,Negative,3,0.8332020185129424
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,qbY-NyIAHGo,Modern Art vs Real Art 🤯,ADMVENOM,2025-01-17T17:49:33Z,55193155,1765462,@ALemonGoneRogue,Just say you support isreal,2026-01-15T16:40:42Z,0,https://www.youtube.com/watch?v=qbY-NyIAHGo,Just say you support isreal,5,en,"['support', 'isreal']",support isreal,0.0,0.597,0.403,0.4019,Positive,3,0.6652027506908629
ai_art_vs_traditional_art_Q3.json,Q3,ai art vs traditional art,qbY-NyIAHGo,Modern Art vs Real Art 🤯,ADMVENOM,2025-01-17T17:49:33Z,55193155,1765462,@Niikuro_shuffles,"I guess the music can be considered modern art. It hurts my ears, so maybe the artist can call it NIHL (Noise Induced Hearing Loss).",2025-12-29T19:59:22Z,0,https://www.youtube.com/watch?v=qbY-NyIAHGo,"I guess the music can be considered modern art. It hurts my ears, so maybe the artist can call it NIHL (Noise Induced Hearing Loss).",25,en,"['guess', 'music', 'considered', 'modern', 'hurts', 'ears', 'maybe', 'artist', 'call', 'nihl', 'noise', 'induced', 'hearing', 'loss']",guess music considered modern hurts ears maybe artist call nihl noise induced hearing loss,0.119,0.881,0.0,-0.4767,Negative,1,0.7924336288623454
